Latitude,Longitude,Date,OSM,Forest,Precipitation1,Precipitation2,Damage,Dams,Output_Label
39.4777,-87.4186,02/2009/11,120,0,53.4,6.3,0,33.42434935,1
39.4346,-87.3393,02/2009/11,327,0,35.3,1.2,0,36.91936169,1
41.1846,-87.8982,05/2009/13,39,0,9.2,0,25000,28.86557925,1
30.0082,-93.8593,04/2009/18,3,0,15.5,24.6,20000,84.30345789,1
42.9353,-78.6729,02/2009/12,186,0,28.6,19.8,40000,36.62517788,1
42.9808,-78.1768,02/2009/12,326,0,21.9,11.8,15000,38.71559718,1
38.4977,-87.5068,04/2009/9,2,0,9.6,0.2,2000,28.04037444,1
38.5134,-87.2761,04/2009/7,8,0,0.2,3.6,2000,19.21672876,1
37.0178,-89.1812,04/2009/30,46,0,48.4,8.1,0,68.95671279,1
39.0181,-91.8704,04/2009/29,4,0,11.2,0.1,0,59.6347384,1
45.81,-112.94,08/2009/6,0,0,11.3,6.4,0,40.69934231,1
44.07,-111.591,01/2009/2,1,0,12.3,10.6,0,7.63757502,1
-14.3,-170.5253,12/2009/10,0,-1,6.3,16.9,0,2797.506817,1
38.6978,-92.4908,04/2009/29,4,0,11.5,0.2,0,55.93136763,1
40.1799,-91.5285,04/2009/30,15,0,39.7,5.6,0,73.41199034,1
39.6977,-91.3393,04/2009/30,5,0,48.3,7.7,0,32.63934834,1
39.4667,-91.4586,04/2009/30,7,0,51.4,10.6,0,17.58211299,1
-14.3,-170.5253,12/2009/10,0,-1,6.3,16.9,0,2797.506817,1
31.1764,-94.4399,04/2009/27,8,0,5.2,0.2,0,34.10431676,1
30.92,-94.6,04/2009/27,9,0,4.9,0.4,0,42.77739658,1
29.9529,-94.0038,04/2009/27,187,0,8.5,0,5000,69.20246627,1
39.65,-91.73,04/2009/29,21,0,10.1,0.1,0,15.44250095,1
45.5198,-112.3154,01/2009/8,6,0,6,2.3,0,35.16891054,1
39.1514,-92.428,04/2009/29,1,0,8.1,0,0,48.34079874,1
38.4977,-87.5398,02/2009/12,7,0,0,9.9,0,25.69120177,1
38.5,-87.28,02/2009/11,60,0,11.5,5.8,0,19.81160622,1
43.0532,-96.5402,02/2009/11,2,0,0,1.1,0,79.99682553,1
45.3692,-113.942,08/2009/31,4,0,1.4,10.6,0,46.8705568,1
29.95,-90.3,01/2009/3,4,0,17.9,12,0,130.4943167,1
43.0747,-78.7311,02/2009/12,173,0,30.6,19.4,25000,24.78285531,1
38.4229,-87.7471,02/2009/13,17,0,0,0,0,7.556061635,1
38.03,-88.05,02/2009/14,3,0,0.1,0,0,43.7219544,1
38.4,-87.73,02/2009/13,11,0,0,0,0,6.062991719,1
36.75,-90.4,02/2009/12,62,0,0,30.3,0,22.78261363,1
43.1019,-77.8478,02/2009/12,52,0,4.5,4.2,25000,40.29791995,1
43.0152,-77.8021,02/2009/12,27,0,11.6,8.1,20000,30.546667,1
45.37,-113.93,08/2009/6,2,0,1.3,0.9,0,47.33194861,1
46.733,-120.733,05/2009/29,7,0,0,0,0,31.37952825,1
41.7149,-87.6079,03/2009/8,1256,0,9.6,12.4,0,66.36106189,1
41.5309,-88.1008,03/2009/8,232,0,21,23.4,0,22.49534086,1
36.3969,-96.7656,02/2009/10,5,0,18.5,23.8,0,21.48940083,1
36.57,-96.6099,02/2009/10,0,0,10.8,23.6,0,23.67719839,1
36.779,-96,02/2009/10,9,0,4.1,19.1,0,12.1815186,1
36.7674,-97.7594,08/2009/17,10,0,10.4,5.2,0,34.0229656,1
33.8458,-85.0812,02/2009/28,11,0,39.8,19.6,1000,47.03399146,1
35.7199,-88.0966,04/2009/10,0,0,7.3,0.1,0,29.64099232,1
38.7691,-87.2665,05/2009/25,4,0,8.9,3.7,0,30.44453325,1
41.1293,-90.0347,03/2009/9,7,0,5.5,25.4,0,21.12703364,1
40.8094,-89.2306,03/2009/10,4,0,35.8,1.9,0,23.54546016,1
41.1911,-89.8846,03/2009/10,9,0,43.3,5.5,0,33.41778337,1
41.15,-89.63,03/2009/10,5,0,41.5,2.9,0,47.10801556,1
41.1518,-90.3928,03/2009/10,0,0,14,8.5,0,31.42819942,1
32.6576,-107.1545,05/2009/22,10,0,7.2,6.2,50000,29.77945357,1
40.9467,-89.9272,03/2009/10,17,0,20.3,4.6,0,16.79380908,1
40.6702,-90.4779,03/2009/10,3,0,19.9,7.9,0,43.09881231,1
33.5,-80.87,05/2009/5,7,0,47.1,4.8,0,65.53752499,1
31.2557,-90.4717,04/2009/12,143,0,15.9,0,0,86.34462634,1
31.1504,-90.8154,04/2009/12,6,0,12.7,0.2,0,83.62688171,1
37.2986,-89.5166,04/2009/1,39,0,0,11.1,0,44.87507594,1
37.1828,-90.4882,04/2009/20,5,0,0,32.9,0,25.88766847,1
34,-81.02,05/2009/24,1634,0,10.6,9.4,16000,19.27286219,1
40.7481,-87.5253,05/2009/15,4,0,1.9,20.2,0,64.2663912,1
41.5147,-88.2572,05/2009/26,12,0,23.5,11.4,0,16.81660577,1
41.7554,-87.7427,05/2009/26,597,0,11.9,4.7,0,60.80433329,1
37.2547,-86.974,01/2009/29,4,0,0.1,38.1,0,20.07492955,1
45.94,-104.038,04/2009/12,2,0,8.6,1.8,0,61.19180971,1
45.212,-104.032,04/2009/13,0,0,0,3.9,0,59.88723317,1
44.14,-103.15,04/2009/12,10,0,9,0.3,0,28.20098523,1
44.51,-102,04/2009/12,0,0,9.8,0,0,127.2314864,1
33.0302,-81.8764,05/2009/24,8,0,5.9,4.2,14000,27.00429345,1
33.2858,-81.0633,05/2009/25,3,0,11.6,30.5,8000,42.69933698,1
33.3449,-81.3108,05/2009/25,6,0,4.1,7.5,8000,22.77388068,1
33.5131,-80.8041,05/2009/25,261,0,10.7,29,24000,59.59144043,1
36.2732,-121.8071,04/2009/7,21,0,14.5,0,40000,88.12329502,1
29.3965,-83.0341,04/2009/20,14,0,11.1,0,12500,59.24078339,1
34.052,-87.5377,01/2009/6,17,0,113.8,28.2,5000,28.50149283,1
39.8719,-87.3839,01/2009/1,7,0,0,0.1,2500,31.85009532,1
32.9753,-92.7033,12/2009/24,6,0,67.9,49.9,50000,32.72002968,1
29.7495,-91.2669,12/2009/12,0,0,19.7,12.2,5000,96.80669043,1
38.3244,-97.045,05/2009/8,10,0,33.4,0.2,50500,6.131221205,1
32.5483,-92.6697,12/2009/24,17,0,55.6,44.7,0,30.5096107,1
33.561,-93.4415,12/2009/23,3,0,25.6,1.7,40000,30.85541881,1
35.27,-90.57,09/2009/4,18,0,7.7,0.1,0,29.86024359,1
35.27,-89,09/2009/6,4,0,3.8,1.1,0,68.46693506,1
34.5434,-89,09/2009/17,2,0,21.9,17.7,0,61.29607654,1
34.77,-88.53,09/2009/17,6,0,42.5,34.7,0,33.32021706,1
32.7238,-92.2611,12/2009/24,2,0,56.2,49.7,0,7.622163797,1
32.5529,-92.9488,12/2009/24,6,0,23.8,21.4,15000,20.73631278,1
38.36,-98.81,05/2009/8,70,0,14.8,0.4,200,72.5205328,1
38.35,-98.2,05/2009/8,88,0,19.5,0.3,200,35.26711535,1
38.2642,-98.118,05/2009/8,4,0,22.1,0.2,340000,40.56222034,1
31.9289,-93.6598,12/2009/24,6,0,88.8,33.3,10000,42.74544531,1
39.6345,-79.4438,05/2009/4,5,0,57.8,21.4,25000,14.52776701,1
33.3453,-93.5815,05/2009/3,10,0,23.2,9.6,0,17.95536825,1
40.2053,-87.4258,04/2009/6,4,0,5,20,0,61.97975493,1
40.2053,-87.4258,04/2009/6,4,0,5,20,0,61.97975493,1
33.25,-93.58,05/2009/2,0,0,9.6,5.7,0,17.01088174,1
40.6495,-84.493,05/2009/27,3,0,6.9,8.9,5000,14.76588416,1
27.616,-99.5059,05/2009/27,55,0,6.4,3.5,0,11.1042136,1
33.01,-94.36,05/2009/3,9,0,15.1,7.2,0,25.87596921,1
33.97,-112.75,07/2009/25,91,0,0.1,0.1,0,95.87379423,1
33.97,-112.75,07/2009/25,91,0,0.1,0.1,0,95.87379423,1
33.94,-94.36,05/2009/6,7,0,4,1.1,0,17.85619601,1
32.7232,-95.5594,05/2009/6,10,0,9.8,0.3,0,10.13663888,1
33.7339,-94.5593,05/2009/12,9,0,4.5,20.1,0,43.84402383,1
34.03,-94.57,05/2009/2,3,0,71.8,1.3,0,16.80809108,1
33.8443,-93.4113,05/2009/12,4,0,2.2,7.2,0,33.73825568,1
33.9704,-93.8651,05/2009/12,4,0,2.4,13.3,0,24.17936207,1
33.9636,-93.861,05/2009/12,12,0,2.4,13.3,0,24.59971871,1
41.95,-90.9,05/2009/2,10,0,0,1.2,125000,57.84077324,1
40.62,-91.09,05/2009/15,3,0,30.1,0,250000,89.10740851,1
40.81,-91.43,05/2009/15,3,0,82.4,9.4,150000,102.3736553,1
40.81,-91.43,05/2009/15,3,0,82.4,9.4,150000,102.3736553,1
33.4701,-94.0284,05/2009/3,60,0,20,20.4,0,22.00622492,1
33.3604,-92.634,05/2009/8,14,0,0.4,10.8,0,16.78553079,1
31.4796,-82.0201,04/2009/2,6,0,239.9,61.7,0,186.6565574,1
39.26,-86.8034,04/2009/6,21,0,3.4,47.5,0,26.9610053,1
39.5047,-86.4219,04/2009/6,11,0,4.7,63.8,0,25.92162663,1
33.76,-93.84,05/2009/16,4,0,3,0,0,13.69433268,1
34.7,-90.13,05/2009/6,3,0,18.3,0.4,0,6.277795526,1
34.5,-89,05/2009/6,6,0,9.9,0,0,58.9774697,1
39.0574,-86.9769,04/2009/29,6,0,17.5,22.3,0,21.30160901,1
38.8202,-87.2448,04/2009/30,16,0,22.1,9.3,0,30.12582981,1
38.956,-86.9973,04/2009/30,12,0,40.2,17.5,0,13.62156488,1
39.0549,-85.8667,04/2009/15,4,0,0.8,6.2,2000,18.01975182,1
39.2304,-86.7982,04/2009/16,8,0,0,0.6,0,30.20707714,1
33.0522,-94.7396,05/2009/2,18,0,18.2,3.1,0,8.847349779,1
32.6741,-92.0867,05/2009/17,4,0,20.9,3.7,0,9.089435302,1
30.8009,-93.3868,05/2009/3,7,0,18.4,0,0,29.22996563,1
30.5087,-92.4153,05/2009/3,19,0,5.8,0,0,25.61868888,1
30.8483,-93.3182,05/2009/3,30,0,18.4,0,0,25.1081291,1
41,-76.5459,07/2009/11,12,0,13.4,0.6,10000,49.38720094,1
33.6421,-93.5101,05/2009/2,8,0,20.7,2.5,5000,39.47447716,1
37.1605,-80.4221,05/2009/15,105,0,15.9,8.2,3000,17.4833819,1
33.106,-93.6715,05/2009/2,5,0,6.7,4.1,0,15.01505681,1
38.5261,-87.2843,04/2009/7,9,0,0.2,3.6,0,19.78347474,1
38.4933,-87.4948,04/2009/9,3,0,9.6,0.2,0,28.66019456,1
39.8872,-87.3844,04/2009/30,8,0,29.1,7.8,0,32.81586166,1
35.8045,-78.8352,05/2009/5,740,0,8,1.6,0,26.71754766,1
35.8235,-78.6085,05/2009/5,1428,0,19,5.4,0,13.71766754,1
35.8298,-78.5838,05/2009/5,2237,0,19,5.4,0,12.81535446,1
35.8,-78.75,05/2009/5,779,0,8,1.6,0,22.09212638,1
30.57,-100.64,04/2009/17,93,0,15.8,1.2,0,89.40934098,1
41.1413,-74.1175,05/2009/7,13,0,12.7,4.1,0,13.08760777,1
40.9985,-74.1123,05/2009/7,270,0,18.9,3.3,0,8.972965522,1
33.6738,-94.7064,05/2009/10,1,0,12.5,4.6,0,52.76327672,1
36.0643,-81.2592,05/2009/16,8,0,8.6,2.6,3000,8.065519637,1
36.0752,-81.289,05/2009/16,20,0,8.6,2.6,25000,8.381515019,1
36.7385,-80.9126,05/2009/16,5,0,18.9,18.6,10000,47.22670619,1
38.8319,-104.8355,05/2009/24,1074,0,4.4,0.9,0,19.28586069,1
32.85,-95.1,05/2009/3,11,0,9.9,13.1,10000,23.260411,1
33.2583,-92.6971,05/2009/11,7,0,14.4,15.7,0,21.3061707,1
39.8872,-87.3844,04/2009/30,8,0,29.1,7.8,0,32.81586166,1
33.72,-94.4,05/2009/2,6,0,38.9,4.9,0,40.27773596,1
37.3404,-79.3597,05/2009/15,18,0,10.1,5.1,2000,28.15794059,1
37.2649,-79.179,05/2009/15,594,0,6.2,3.7,3000,27.84416912,1
37.3108,-79.3943,05/2009/15,23,0,10.1,5.1,3000,24.61270782,1
37.3143,-79.4166,05/2009/15,27,0,10.1,5.1,10000,25.01610732,1
35.7509,-79.7906,06/2009/18,23,0,2.6,7.4,0,30.59654231,1
35.1164,-89.9749,05/2009/2,62,0,26.7,16.6,0,42.26610194,1
28.6484,-96.6296,05/2009/27,19,0,8.4,0,0,25.00087535,1
36.7305,-108.4675,05/2009/23,10,0,8.3,3.3,60000,76.35715873,1
41.8628,-92.2983,05/2009/1,14,0,0.9,2.4,500000,60.5918347,1
40.62,-91.09,05/2009/1,3,0,3.4,44.4,100000,89.10740851,1
33.471,-95.0736,05/2009/2,3,0,51.1,1.6,0,44.75489145,1
32.9799,-95.0723,05/2009/2,5,0,11.9,2.6,0,10.64761711,1
37.2294,-79.2629,05/2009/15,14,0,14.8,4.1,4000,19.91843115,1
37.194,-79.2698,05/2009/15,9,0,14.8,4.1,5000,16.58455834,1
36.93,-94.9786,05/2009/1,2,0,13,5.6,0,51.40520338,1
36.8611,-95.5966,05/2009/1,5,0,25.3,4.4,0,33.59179353,1
36.93,-94.9786,05/2009/9,2,0,0.4,2.9,0,51.40520338,1
35.496,-79.6654,06/2009/18,8,0,2.8,8.5,0,29.05805946,1
35.62,-79.6,06/2009/18,21,0,3.1,9.4,0,42.27384133,1
35.79,-78.65,06/2009/16,2885,0,68,7.2,0,18.28354259,1
36.3721,-90.9397,05/2009/8,2,0,9.5,0.1,0,53.6787357,1
35.92,-89.92,05/2009/9,20,0,42,5.9,0,66.83563929,1
35.9,-90.58,05/2009/9,4,0,31.3,7.5,0,42.67212986,1
35.83,-88.05,05/2009/2,1,0,13.2,12.5,0,38.02452044,1
34.62,-89.95,05/2009/2,76,0,26.4,22.9,0,21.88105258,1
42.8458,-83.8147,06/2009/17,33,0,18.2,0,200000,6.780909015,1
43.0348,-83.0621,06/2009/17,23,0,25.2,0,100000,36.29243685,1
39.0582,-86.9773,04/2009/5,6,0,44.7,0,0,21.39669398,1
41.95,-90.9,05/2009/2,10,0,0,1.2,125000,57.84077324,1
33.6085,-95.0247,05/2009/2,11,0,53.4,1.4,0,51.96169324,1
37.4677,-79.1101,05/2009/14,93,0,5.4,0,5000,49.40886026,1
36.2555,-95.85,05/2009/1,81,0,22.9,5.9,0,23.9854321,1
35.1967,-94.6565,05/2009/2,11,0,68.3,4.4,0,19.99390647,1
29.3988,-100.9279,06/2009/19,23,0,5.8,0.2,0,13.43027933,1
29.8585,-101.5247,06/2009/19,4,0,6.8,0.1,0,64.21651598,1
32.9496,-95.2302,05/2009/2,3,0,12.6,2.7,0,14.48604073,1
32.7037,-88.1679,05/2009/27,6,0,11.9,17.3,10000,39.43564356,1
30.59,-103.9,05/2009/22,19,0,17,0.1,0,146.3616284,1
37.3283,-79.2355,05/2009/15,19,0,6.2,3.7,5000,30.42565369,1
43.6836,-70.3728,07/2009/8,1367,0,8.1,7.1,0,17.77719695,1
40.0414,-86.0262,04/2009/6,90,0,2.5,27,0,4.338913505,1
38.3336,-87.7712,04/2009/9,2,0,18.2,0.1,0,2.809231063,1
30.1963,-93.2331,05/2009/24,188,0,27.5,13.3,0,61.49606715,1
33.14,-94.06,05/2009/2,11,0,16.9,6.4,20000,20.77033823,1
33.18,-92.71,05/2009/11,9,0,14.4,15.7,0,25.50611326,1
34.27,-88.72,05/2009/6,98,0,22.3,0,0,26.98552263,1
35.7,-88.13,05/2009/6,1,0,6.5,0.2,0,26.26228488,1
33.82,-88.55,05/2009/6,10,0,41.1,0,0,3.101957739,1
32.25,-109.9156,06/2009/29,1,0,2.2,2,0,117.6274065,1
31.51,-82.85,04/2009/2,18,0,124.8,55.8,0,110.2339146,1
31.28,-82.19,04/2009/2,13,0,206.3,108.3,0,177.8831063,1
39.8621,-86.178,04/2009/6,172,0,5.2,49.2,0,11.45579759,1
44.35,-117.26,06/2009/4,8,0,0.5,0,0,29.17131849,1
44.44,-118.1,06/2009/13,1,0,4.2,1.6,0,9.749349075,1
43.24,-117.42,06/2009/13,0,0,8.4,0.2,0,40.02785051,1
37.2204,-93.0463,05/2009/1,2,0,19.3,7.1,0,19.32977584,1
37.3352,-94.6335,05/2009/13,5,0,10,9.9,0,62.24286162,1
39.8872,-87.3844,04/2009/5,8,0,27.2,0,0,32.81586166,1
37.2615,-89.5327,06/2009/18,6,0,0,0,10000,49.19942137,1
37.01,-91.01,06/2009/9,43,0,6,10.5,0,25.17982553,1
32.8064,-95.6078,05/2009/3,10,0,23.3,25.4,0,7.119282251,1
31.94,-81.93,04/2009/2,27,0,188.9,23.9,0,138.6636991,1
32.09,-82.12,04/2009/2,19,0,142.5,13.9,0,127.5971404,1
32.095,-82.0867,04/2009/2,9,0,142.5,13.9,0,125.991257,1
44.25,-117.07,06/2009/14,51,0,8.1,2.7,0,21.03414647,1
43.41,-116.73,06/2009/14,11,0,8.4,11.3,0,19.41812061,1
33.03,-94.72,05/2009/3,42,0,10.9,18.2,0,7.722095881,1
38.1497,-91.6232,05/2009/27,7,0,13.3,3.6,0,15.24875603,1
33.12,-94.16,05/2009/2,65,0,16.9,6.4,0,20.72311277,1
35.62,-88.741,05/2009/3,3,0,23.2,18.7,0,29.65079354,1
35.83,-88.05,05/2009/3,1,0,23.2,13.2,0,38.02452044,1
35.65,-88.4356,05/2009/3,3,0,28.4,24,0,2.146620742,1
43.779,-99.5004,02/2009/11,3,0,0,5.2,5000,29.2928503,1
33.22,-92.78,05/2009/11,1,0,14.4,15.7,0,29.80214016,1
33.2479,-92.6374,05/2009/11,9,0,15.9,23.2,0,16.21243688,1
34.096,-94.4481,05/2009/12,0,0,4.1,18.1,0,6.136635241,1
33.2262,-93.2714,05/2009/3,3,0,22.6,11.6,0,13.81865483,1
60.0965,-149.4474,07/2009/30,14,-1,26.9,26.6,50000,340.839225,1
39.4074,-87.0147,04/2009/28,2,0,7.9,14.5,0,12.31658936,1
40.4752,-86.8847,04/2009/6,86,0,16.6,25.9,0,23.0227002,1
33.42,-93.65,05/2009/2,5,0,9.6,5.7,0,27.46395855,1
33.7291,-94.4079,05/2009/3,4,0,36.2,38.9,0,41.0861455,1
33.422,-94.0801,05/2009/2,131,0,20.4,6.5,15000,14.91749831,1
39.4074,-87.0147,04/2009/6,2,0,4.3,47.8,0,12.31658936,1
33.1055,-94.7447,05/2009/3,3,0,10.9,18.2,0,10.53996137,1
36.0657,-79.8131,06/2009/3,853,0,8.8,0,2000000,12.10989419,1
32.8462,-95.4583,05/2009/3,10,0,8.4,18.6,10000,7.888730202,1
33.17,-94.98,05/2009/3,162,0,19.9,20.4,0,11.01840074,1
42.17,-118.54,06/2009/14,5,0,7.3,8.4,0,105.1650309,1
37.22,-89.47,06/2009/20,25,0,0,1.5,10000,51.33862754,1
41.3892,-84.7623,06/2009/19,1,0,3.1,0.1,0,20.50395145,1
39.8872,-87.3844,04/2009/5,8,0,27.2,0,0,32.81586166,1
39.5614,-87.4048,04/2009/5,0,0,55.3,0,100000,33.83435453,1
28.6813,-97.405,05/2009/27,35,0,12.4,0,0,23.66929648,1
38.956,-86.9973,04/2009/6,12,0,3.9,44.7,0,13.62156488,1
35.2,-110.96,05/2009/22,1,0,10.8,5.1,0,53.87189909,1
42.85,-115.79,06/2009/21,10,0,1.8,5.3,0,18.45395705,1
38.3363,-92.6542,05/2009/25,7,0,23.4,3,0,14.65337871,1
38.0745,-91.7491,05/2009/27,3,0,13.3,3.6,0,25.85430893,1
33.5152,-94.6246,05/2009/2,50,0,25.3,2.6,0,48.85311483,1
33.45,-94.02,05/2009/3,63,0,20,20.4,0,20.68363356,1
30.8159,-92.6752,05/2009/3,22,0,23.5,0,0,30.7142643,1
38.6822,-87.5435,04/2009/9,9,0,10.7,0.1,0,40.33809285,1
38.8202,-87.2448,04/2009/6,16,0,1.8,16.8,0,30.12582981,1
45.0596,-69.873,07/2009/6,92,0,14.1,0.4,30000,3.001944281,1
41.67,-73.77,05/2009/24,106,0,10.6,2.5,0,24.41057341,1
35.5412,-78.0228,07/2009/25,5,0,0.5,6.1,0,67.5836379,1
40.0277,-84.1889,07/2009/11,62,0,6.3,0,2000,38.6584914,1
38.73,-82.83,07/2009/11,15,0,5.8,0,2000,54.89491261,1
39.3877,-101.0402,07/2009/3,31,0,5.8,0,0,86.872355,1
37.77,-75.64,07/2009/27,18,0,8.4,1,0,115.4800965,1
37.95,-75.45,07/2009/27,64,0,3.5,1.2,0,139.2147172,1
42.0253,-103.8311,07/2009/11,3,0,3.9,0.1,0,17.38586829,1
48.47,-117.85,07/2009/25,3,0,1.8,5.4,0,44.5110414,1
42.7223,-105.461,07/2009/12,3,0,0.3,1.2,0,12.4825544,1
41.0289,-73.6264,06/2009/18,63,0,43.4,0,0,12.85679634,1
41.2016,-72.2406,06/2009/3,0,0,0.4,0.1,0,35.63831089,1
38.8224,-84.6233,07/2009/30,9,0,14.7,24.1,2000,46.78118763,1
39.007,-84.3808,07/2009/30,34,0,18.9,13,2000,20.28959381,1
39.1,-84.42,07/2009/30,51,0,17.7,11.1,5000,25.17723984,1
38.97,-84.08,07/2009/30,95,0,15.8,17.1,15000,8.093220107,1
42.46,-79,07/2009/11,7,0,9.5,0,15000,45.38723762,1
42.5,-78.92,07/2009/11,15,0,9.5,0,25000,52.43198804,1
40.48,-101.11,06/2009/28,0,0,0,0,25000,34.81523653,1
42.1004,-104.3466,07/2009/1,22,0,0,0,0,29.70066486,1
34.95,-101.67,07/2009/28,16,0,0,26.2,0,39.25575516,1
41.7944,-77.8017,08/2009/12,1,0,12.3,13.3,0,54.99611664,1
60.4708,-150.5051,08/2009/14,0,-1,20.1,1.7,0,344.9872484,1
62.0583,-145.4109,08/2009/30,7,-1,0.3,6.6,0,542.3951548,1
32.2539,-81.211,07/2009/30,33,0,2.3,12.4,500,108.3631157,1
45.12,-69.65,07/2009/6,11,0,12.3,0,0,20.78430956,1
45.1607,-69.4595,07/2009/6,6,0,14.3,0.1,1500,28.66254635,1
45.2649,-69.5909,07/2009/6,14,0,13.6,0.4,64000,23.98378154,1
64.9739,-166.2041,05/2009/20,5,-1,1,1.4,3000,1071.721724,1
64.718,-165.9298,05/2009/20,0,-1,1,1.4,3000,1042.825545,1
64.9109,-165.0298,05/2009/20,2,-1,1,1.4,3000,1027.470742,1
38.2989,-111.1542,07/2009/4,0,0,0.9,0,0,54.15821848,1
38.28,-111.2,07/2009/4,11,0,0.9,0,0,52.60245548,1
70.4322,-150.4094,05/2009/22,5,-1,0,0,1500,980.3470467,1
32.05,-81.08,07/2009/27,179,0,10.4,5.1,10000,134.0016635,1
36.8857,-83.9095,07/2009/26,5,0,8.2,0.2,0,29.63511066,1
35.2882,-80.3504,07/2009/27,13,0,9.2,0,0,27.11543765,1
35.41,-80.2,07/2009/27,13,0,10.3,0,0,9.664944316,1
35.36,-80.19,07/2009/27,137,0,10.3,0,0,10.97507663,1
45.214,-69.516,07/2009/6,20,0,13.6,0.4,0,31.74841785,1
39.14,-94.75,07/2009/27,96,0,0.6,0,5000,3.81781869,1
37.2937,-83.253,06/2009/11,14,0,29.5,2.3,2000,19.80764945,1
31.4496,-82.9233,04/2009/3,25,0,10.6,124.8,0,106.4361365,1
38.88,-82.98,07/2009/11,14,0,3.4,0,15000,47.77863933,1
37.5,-76.29,07/2009/26,3,0,0.8,0,0,51.22708292,1
37.3616,-81.0992,07/2009/12,147,0,0.9,4.9,25000,55.53514838,1
37.2806,-79.9682,07/2009/22,124,0,2.1,2.5,10000,10.00632835,1
37.2061,-79.9905,07/2009/22,13,0,3.5,6.5,10000,16.62114969,1
37.2547,-79.9532,07/2009/23,307,0,12.1,3.5,750000,12.85018599,1
35.6485,-78.0147,07/2009/25,42,0,0.7,5.4,0,60.90317492,1
36.8203,-84.2047,06/2009/11,3,0,30.3,10.4,0,16.50610709,1
36.6497,-84.478,06/2009/11,2,0,29.2,13.1,0,39.26561093,1
36.8049,-84.2706,06/2009/11,3,0,30.3,10.4,0,17.24801816,1
37.2314,-82.9543,06/2009/11,9,0,35.6,4.8,0,6.825672604,1
31.2885,-82.2138,04/2009/2,8,0,206.3,108.3,0,175.4324831,1
35.1511,-93.9414,08/2009/17,4,0,1,0,0,26.9434456,1
31.2757,-82.6469,04/2009/2,4,0,83.6,36.4,0,138.565801,1
37.27,-95.55,06/2009/9,9,0,5.6,0.2,200,7.569157884,1
37.4738,-95.7115,06/2009/9,7,0,10.2,0.4,200,31.52183073,1
31.4334,-83.0402,04/2009/2,0,0,124.8,55.8,0,97.37225618,1
31.2378,-82.323,04/2009/2,26,0,131.7,39.2,0,168.0676228,1
31.1319,-81.5685,04/2009/5,32,0,0.7,0,0,182.0372462,1
34.85,-92.41,08/2009/18,67,0,13.3,2.6,0,7.304304056,1
40.12,-84.5,07/2009/11,89,0,2.4,0,10000,46.14084375,1
36.2102,-93.1428,07/2009/30,12,0,41.1,2.9,10000,45.68571426,1
40.6241,-100.0456,07/2009/22,3,0,0.6,0.4,5000,13.58254486,1
38.93,-84.5486,07/2009/30,297,0,18.9,13,2000,36.19227631,1
37.26,-80,07/2009/23,83,0,12.1,3.5,10000,12.81055968,1
37.1994,-80.0528,07/2009/23,8,0,12.1,3.5,1000,11.40891367,1
37.2714,-79.9595,07/2009/22,198,0,2.1,2.5,10000,10.98788617,1
36.4774,-80.6158,07/2009/20,330,0,7.1,0,0,62.38548734,1
41.3993,-100.2409,06/2009/23,7,0,0,0,75000,50.84526621,1
41.88,-74.12,06/2009/30,19,0,6,4.3,0,10.60102482,1
37.08,-88.63,08/2009/4,163,0,3.8,0,0,20.51969054,1
38.5138,-87.284,08/2009/12,27,0,0.1,1.7,10000,19.89169082,1
36.1999,-81.6685,07/2009/20,464,0,10.6,0,100000,40.23163695,1
43.3886,-70.4735,07/2009/2,143,0,20.1,1.5,25000,21.6655799,1
44.1994,-69.2839,07/2009/2,53,0,7.2,0.1,171000,23.924078,1
44.229,-69.4549,07/2009/2,6,0,7.2,0.1,235000,10.08501145,1
44.3916,-69.3237,07/2009/2,133,0,10.2,0.5,193000,27.43107362,1
33.0168,-93.4765,07/2009/28,9,0,44.3,1.4,500000,5.934029492,1
32.2442,-80.9069,09/2009/18,120,0,6.9,6.7,3000,122.5398528,1
48.19,-98.42,06/2009/27,14,0,64.9,49.3,120000,56.95422028,1
48.45,-98.21,06/2009/27,0,0,102.1,45.8,140000,73.7509431,1
38.4622,-78.6353,05/2009/16,46,0,11.9,11.3,0,42.50083083,1
39.1767,-90.1425,07/2009/15,4,0,11.4,9.4,0,32.573561,1
47.97,-97.15,06/2009/26,5,0,3.7,0.1,30000,82.70903653,1
31.9819,-105.2607,07/2009/30,3,0,0.1,1.3,10000,98.2507591,1
44.1647,-98.1,07/2009/1,1,0,0,0,0,47.2382061,1
46.74,-96.77,06/2009/16,19,0,5.9,0.8,60000,55.8691265,1
46.62,-96.77,06/2009/16,12,0,3.5,0.6,60000,53.40963316,1
46.54,-97.25,06/2009/17,1,0,16,21.7,60000,58.72379926,1
46.62,-96.77,06/2009/17,12,0,3.6,3.5,55000,53.40963316,1
38.3126,-91.9212,05/2009/8,13,0,136.3,1.2,0,46.47838134,1
38.3027,-91.6325,05/2009/8,9,0,83.8,1.5,0,26.47988208,1
33.26,-106.02,07/2009/5,2,0,7.5,13.5,25000,109.3937232,1
43.54,-96.73,07/2009/7,232,0,3.3,0,0,90.52047035,1
43.5,-96.77,07/2009/7,339,0,3.3,0,0,92.53927867,1
40.3,-91.95,06/2009/1,6,0,6.7,0,0,57.30374521,1
46.74,-96.77,06/2009/17,19,0,4.9,5.9,55000,55.8691265,1
